7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00288878, GP00004656, false. true
5, QRV: Car Type{Venti,Tall} AND Handed Drive{LHD }, CAY00003307, GP00003545, false. true
5, QRV: Car Type{Grande,Venti,Tall}, CAY00010277, GP00007407, false. false
7, QRV: Car Type{Grande}, PT00088261, PT00088258, true. true
7, QRV: Car Type{Venti} AND Handed Drive{LHD }, PT00012701, PT00013452, true. true
9, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, PT00018540, PT00016963, false. false
5,  , CAY00006329, GP00006435, false. true
7, QRV: Car Type{Grande}, PT00084140, PT00096286, true. true
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, SC00011620, PT00019581, true. true
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00017941, CAY00009211, false. false
7, QRV: Car Type{Venti} AND Handed Drive{LHD }, PT00074015, PT00095316, true. true
10, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00093553, PT00093903, false. false
8, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00104625, PT00098110, true. true
6, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00130836, CAY00005501, false. false
5, QRV: Handed Drive{LHD } AND Car Type{Grande}, CAY00007864, GP00008718, false. false
6, QRV: Car Type{Venti}, SC00013668, CAY00007648, false. false
5,  , CAY00008452, GP00002274, false. false
6,  , PT00102296, CAY00001399, false. false
6, QRV: Car Type{Venti}, PT00014945, CAY00002241, false. false
5, QRV: Car Type{Grande} AND Wheel Drive{All Wheel Drive }, CAY00010135, GP00010076, false. false
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00105196, PT00091280, true. true
6, QRV: Car Type{Venti}, PT00017292, CAY00005660, false. true
9, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00398395, PT00001427, false. false
8, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00102013, PT00093810, false. false
5, QRV: Car Type{Tall,Venti}, CAY00007631, GP00004625, false. true
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00245542, GP00003311, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00030458, PT00015013, true. true
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, SC00013476, AY00016025, false. false
6, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00090968, CAY00010728, false. true
8, QRV: Car Type{Tall}, PT00083870, PT00083961, false. false
9, QRV: Car Type{Grande} AND Motors{Accord Dual-motor FWD }, PT00015084, PT00017184, false. false
6, QRV: Car Type{Venti,Tall}, PT00012814, CAY00011259, false. false
6, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00019524, CAY00002421, false. false
6, QRV: Car Type{Venti} AND Handed Drive{LHD }, PT00097653, CAY00009280, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00164546, PT00022066, true. true
7, QRV: Handed Drive{LHD } AND Car Type{Venti}, PT00241085, PT00091683, true. true
5, QRV: Handed Drive{LHD } AND Car Type{Venti,Tall} AND Jam{Apple Butter, Poison Berry}, CAY00004215, GP00005705, false. false
7, QRV: Car Type{Venti} AND Handed Drive{LHD }, PT00024528, PT00017542, true. true
9, QRV: Car Type{Tall,Venti} AND Motors{Accord Dual-motor FWD }, PT00028801, PT00019439, false. false
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00152986, PT00141624, true. true
7, QRV: Car Type{Tall}, PT00101916, PT00074643, true. true
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00014062, GP00010832, false. true
9, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01139610, PT01724796, true. true
6, QRV: Car Type{Venti}, PT00018001, CAY00007315, false. false
7, QRV: Car Type{Grande}, PT00018596, PT00012680, true. true
6, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00090853, CAY00009107, false. false
10, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00093895, PT00093908, false. false
3, QRV: Car Type{Tall,Venti}, SB00004394, SY00004838, false. false
7, QRV: Car Type{Venti,Tall}, PT00101136, PT00020294, true. true
8, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00021255, PT00013316, false. false
7, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, PT00092340, PT00057400, true. true
9, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00303228, PT00004988, true. true
7, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00023849, PT00015582, true. true
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00104021, PT00227525, true. true
6,  , PT00139300, CAY00008302, false. false
7, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00018993, PT00019341, true. true
5, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, CAY00004077, GP00011671, false. false
6, QRV: Car Type{Tall}, PT00070288, CAY00007551, false. false
6, QRV: Car Type{Grande}, PT00017459, CAY00007828, false. true
5, QRV: Handed Drive{RHD } AND Car Type{Grande}, CAY00004779, GP00002274, false. true
5, QRV: Car Type{Grande} AND Handed Drive{RHD }, CAY00002656, GP00010894, false. false
9, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, SC00003370, PT00770788, true. true
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00057268, CAY00009211, false. false
8, QRV: Car Type{Venti} AND Handed Drive{LHD }, PT00071173, PT00071171, true. true
7, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, PT00165897, PT00018248, true. true
6, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00053645, CAY00005102, false. false
8, QRV: Car Type{Grande}, SC00012695, PT00104991, false. false
8, QRV: Handed Drive{LHD } AND Car Type{Venti,Tall}, PT00034297, PT00140984, true. true
5, QRV: Car Type{Venti}, CAY00007238, GP00009426, false. true
5, QRV: Car Type{Tall}, CAY00004033, GP00008503, false. false
9, QRV: Car Type{Tall,Venti} AND Motors{Accord Dual-motor FWD }, PT00013847, PT00019439, false. false
6, QRV: Car Type{Grande}, PT00350746, CAY00011476, false. false
6, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, PT00017267, CAY00003300, false. true
6, QRV: Car Type{Grande}, PT00019816, CAY00003760, false. true
6, QRV: Car Type{Tall}, PT00077810, CAY00005377, false. true
7, QRV: Car Type{Venti,Tall}, PT00083751, PT00018310, true. true
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00101094, GP00004451, false. false
7,  , PT00282776, PT00105240, true. true
7, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00013316, PT00014282, true. true
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00094540, PT01759805, false. false
7, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00053631, PT00083660, true. true
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00025637, PT00015013, true. true
6, QRV: Car Type{Grande}, PT00180203, CAY00002435, false. false
6, QRV: Car Type{Venti}, PT00017064, CAY00011108, false. false
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, AY00019925, GP00003311, false. false
7, QRV: Car Type{Grande}, SC00013163, PT00020510, true. true
10, QRV: Car Type{Tall,Venti} AND Motors{Accord Dual-motor FWD }, PT00049478, PT00072551, true. true
6, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00057163, CAY00008666, false. true
9,  , PT00149708, PT00276166, false. false
6, QRV: Car Type{Grande}, PT00057638, CAY00007238, false. false
7, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00103886, PT00074595, true. true
8, QRV: Car Type{Venti}, PT00017119, PT00015981, true. true
8, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00095085, PT00077176, true. true
5, QRV: Handed Drive{LHD } AND Car Type{Grande}, CAY00002939, GP00006435, false. false
4,  , GP00011870, SB00007126, false. false
7, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00092326, PT00060433, true. true
4, QRV: Car Type{Grande} AND Handed Drive{LHD }, GP00005773, SB00008159, false. true
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01237035, PT00196965, false. false
5, QRV: Car Type{Grande} AND Handed Drive{LHD }, CAY00007589, GP00011664, false. true
7, QRV: Car Type{Tall,Venti}, PT00019958, PT00024774, true. true
6, QRV: Car Type{Venti,Tall}, PT00016314, CAY00006098, false. false
10, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01401116, PT01401113, false. true
6, QRV: Car Type{Venti,Tall}, PT00017615, CAY00002705, false. false
6, QRV: Handed Drive{LHD } AND Car Type{Tall,Venti}, PT00017665, CAY00005389, false. true
7, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00134132, PT00025585, true. true
8, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00158700, PT00196961, true. true
8, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00134579, PT00137127, false. false
7,  , PT00065513, PT00074351, true. true
9, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00095070, PT00080848, false. false
5, QRV: Car Type{Grande} AND Handed Drive{LHD }, CAY00002333, GP00007407, false. false
9, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, PT00018770, PT00016963, false. false
8, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00166480, PT00166478, false. false
9, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01323878, PT01323903, true. true
6, QRV: Car Type{Venti}, PT00019880, CAY00002241, false. false
6, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00002216, CAY00001786, true. true
7, QRV: Car Type{Tall}, PT00053251, PT00070311, true. true
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00102405, PT00139809, true. true
6, QRV: Car Type{Grande,Tall,Venti}, PT00019117, CAY00002006, false. false
5, QRV: USA{No} AND Handed Drive{RHD } AND Car Type{Grande}, CAY00010934, GP00003824, false. false
8, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00093971, PT00093970, false. false
8, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00325786, PT00274586, true. true
7, QRV: Car Type{Venti} AND Handed Drive{LHD } OR Handed Drive{LHD } AND Car Type{Tall}, PT00025313, PT00015934, true. true
10, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, PT00022892, PT00017652, false. false
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00018472, PT00018106, true. true
9, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00080241, PT00093891, false. false
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00100411, PT00018106, true. true
6, QRV: Car Type{Tall}, PT00103066, CAY00001661, false. true
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00186154, GP00008359, false. true
7, QRV: Car Type{Grande,Venti,Tall}, PT00021810, PT00020725, true. true
5, QRV: Car Type{Grande}, CAY00006237, GP00010481, false. false
5, QRV: Car Type{Venti,Tall}, CAY00006488, GP00011671, false. true
5, QRV: Car Type{Tall,Venti}, CAY00008020, GP00002274, false. true
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01639213, PT01105736, true. true
5,  , CAY00007141, GP00005483, false. false
6, QRV: Handed Drive{LHD } AND Car Type{Venti}, PT00013022, CAY00004882, false. true
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00090876, CAY00016159, false. false
6, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00021085, CAY00003263, false. true
6,  , PT00011023, CAY00008471, false. false
5, QRV: Car Type{Venti,Tall}, CAY00001729, GP00008503, false. false
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00155657, CAY00005267, false. false
5, QRV: Car Type{Venti}, CAY00003166, GP00011671, false. false
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, SC00023010, PT00186154, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00166481, PT00166476, true. true
5, QRV: Handed Drive{LHD } AND Car Type{Venti,Tall}, CAY00010062, GP00011726, false. true
8, QRV: Car Type{Venti,Grande,Tall}, PT00021327, PT00023VENTI, false. false
7, QRV: Handed Drive{LHD } AND Car Type{Venti,Tall}, PT00131521, PT00026324, true. true
6, QRV: Car Type{Venti}, PT00089863, CAY00002241, false. false
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00012364, GP00010832, false. false
6, QRV: Car Type{Tall,Venti}, PT00018399, CAY00002784, false. false
6, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00022459, CAY00001495, false. false
7, QRV: Car Type{Venti} AND Handed Drive{LHD } OR Handed Drive{LHD } AND Car Type{Tall}, PT00021024, PT00018248, true. true
6, QRV: Car Type{Tall} AND Handed Drive{LHD } OR Car Type{Venti} AND Handed Drive{LHD }, SC00008863, CAY00009116, false. false
6, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, PT00076185, CAY00010170, false. false
6, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, PT00011979, CAY00006672, false. true
7,  , PT00054305, PT00068013, true. true
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00137119, CAY00009875, false. true
6, QRV: Electric Lightning Rod{KMTA} AND Car Type{Grande} AND Handed Drive{LHD }, PT00057346, CAY00006536, false. false
5,  , CAY00004620, GP00008983, false. false
7,  , PT00087100, PT00086960, true. true
5, QRV: Car Type{Grande} AND Handed Drive{LHD }, CAY00009111, GP00002247, false. false
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00090963, PT00071163, true. true
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00084481, PT00227525, true. true
6,  , PT00240655, CAY00010140, false. true
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00104913, PT00015013, true. true
6, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00068086, CAY00006076, false. true
8,  , PT00300840, PT00298595, false. false
9, QRV: Car Type{Grande} AND Motors{Accord Dual-motor FWD }, PT00011263, PT00017184, true. true
5, QRV: Handed Drive{LHD } AND Car Type{Grande}, CAY00007008, GP00002274, false. true
10, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01187530, PT00561778, false. false
6, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, SC00011605, CAY00008838, false. false
8, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00018185, PT00017226, false. false
9, QRV: Car Type{Grande} AND Handed Drive{RHD }, SC00000610, PT00157986, false. false
10, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00095080, PT00095070, false. false
8, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00102076, PT00104005, true. true
6, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00015531, CAY00005785, false. false
8, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00035431, PT00035435, true. true
7, QRV: Car Type{Venti} AND Handed Drive{LHD }, PT00078285, PT00089621, false. false
9, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01029595, PT00770788, true. true
7, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00018253, PT00020567, false. false
6, QRV: Car Type{Tall}, PT00073503, CAY00002336, false. false
9, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00094530, PT01550430, false. false
5,  , CAY00005031, GP00008718, false. false
6, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00025585, CAY00007901, false. true
7, QRV: Car Type{Tall}, PT00053206, PT00020510, true. true
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00016326, GP00004656, false. false
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00195965, PT00163854, false. true
7, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00161757, PT00024932, true. true
7, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00264151, PT00020814, false. false
7, QRV: Handed Drive{LHD } AND Car Type{Venti}, PT00022834, PT00017719, true. true
6, QRV: Car Type{Venti}, PT00139936, CAY00005141, false. false
7, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00022340, PT00021085, false. false
7, QRV: Handed Drive{LHD } AND Car Type{Tall,Venti}, PT00025071, PT00026324, true. true
6,  , PT00074236, CAY00002899, false. true
5, QRV: Car Type{Grande} AND Handed Drive{LHD }, CAY00006785, GP00004771, false. true
9, QRV: Car Type{Grande} AND Motors{Accord Dual-motor FWD }, PT00036058, PT00017184, false. true
5, QRV: Handed Drive{RHD } AND Car Type{Grande}, CAY00005550, GP00008983, false. false
3,  , SB00006774, SY00001962, false. false
5,  , CAY00004475, GP00011870, false. false
6, QRV: Handed Drive{LHD } AND Car Type{Venti}, PT00080381, CAY00007028, false. true
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, SC00013808, CAY00006641, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00020606, PT00023160, true. true
7, QRV: Car Type{Tall,Venti}, PT00180533, PT00083618, true. true
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00015340, PT00015509, true. true
6, QRV: USA{No}, PT00020950, CAY00007219, false. false
6, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00066678, CAY00008288, false. true
6, QRV: Car Type{Venti,Tall}, PT00020459, CAY00005982, false. false
7, QRV: Car Type{Grande}, PT00021926, PT00018414, false. false
8, QRV: Car Type{Venti}, PT00144875, PT00149033, true. true
11, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00963201, PT01971555, false. false
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00247969, PT00186154, false. false
8, QRV: USA{No} AND Car Type{Grande}, PT00079680, PT00092278, false. false
7, QRV: Car Type{Grande}, PT00017467, PT00015073, true. true
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00138576, PT00138504, true. true
8, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00101998, PT00024040, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00093806, PT00093801, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00072825, PT00072815, true. true
6, QRV: Car Type{Venti}, PT00074411, CAY00008766, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00158685, PT00019947, true. true
5, QRV: Car Type{Grande} AND Handed Drive{RHD }, CAY00008620, GP00004391, false. false
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00013653, PT00020814, false. false
8, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00095071, PT00080870, false. false
9, QRV: Car Type{Tall,Venti}, PT00103310, PT00022328, true. true
6, QRV: Handed Drive{LHD } AND Car Type{Tall,Venti}, PT00141818, CAY00007901, false. false
8, QRV: Car Type{Venti}, PT00077211, PT00076095, true. true
6,  , PT00026530, CAY00009257, false. true
8, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00102115, PT00151210, true. true
5, QRV: Car Type{Grande}, CAY00001761, GP00008503, false. false
7, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00019852, PT00019578, true. true
7, QRV: Car Type{Grande}, PT00020690, PT00015073, true. true
7,  , PT00137304, PT00134138, true. true
9, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00057508, PT00157986, false. false
6, QRV: Car Type{Tall}, PT00071275, CAY00002219, false. false
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00230646, GP00010832, false. false
6, QRV: Car Type{Venti}, PT00019042, CAY00010033, false. true
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01403061, PT01401105, false. false
10, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, SC00039321, PT00200830, true. true
8, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00102641, PT00101190, true. true
6, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00057528, CAY00001455, false. false
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00024076, CAY00004322, false. false
6,  , PT00102673, CAY00008974, false. false
8, QRV: Handed Drive{LHD } AND Car Type{Venti}, PT00019555, PT00020682, false. false
7, QRV: Car Type{Venti} AND Handed Drive{LHD } OR Handed Drive{LHD } AND Car Type{Tall}, SC00008877, PT00015934, true. true
11, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, SC00032091, PT00161615, true. true
6, QRV: Car Type{Venti,Tall}, PT00025525, CAY00003386, false. true
8, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00022261, PT00031607, false. false
7, QRV: Car Type{Venti} AND Handed Drive{LHD }, PT00072800, PT00089605, true. true
7,  , PT00219971, PT00105241, true. true
8, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00280741, PT00274586, true. true
3, QRV: Car Type{Grande} AND Tires{Winter}, SB00009328, SY00001626, false. true
2, QRV: Car Type{Grande} AND Handed Drive{LHD }, SY00001962, EV00004608, false. true
6, QRV: Car Type{Tall}, PT00070153, CAY00007551, false. true
5, QRV: Car Type{Tall,Venti}, CAY00005308, GP00002274, false. false
7, QRV: Car Type{Tall}, PT00071238, PT00069798, true. true
6,  , PT00027267, CAY00002784, false. false
7, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00317926, PT00074175, true. true
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00136043, CAY00010140, false. false
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00022893, CAY00011108, false. false
6, QRV: Car Type{Venti,Tall} AND Model{Type 3 }, PT00014152, CAY00005123, false. false
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00013318, PT00161743, true. true
6, QRV: Car Type{Grande}, PT00012427, CAY00003514, false. false
7, QRV: Car Type{Grande}, PT00149501, PT00278416, true. true
7,  , PT00015759, PT00013130, true. true
6, QRV: Car Type{Tall,Venti}, PT00017896, CAY00005315, false. false
6, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00071381, CAY00002932, false. true
7, QRV: Car Type{Tall}, PT00054740, PT00090976, true. true
10, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00095088, PT00095093, true. true
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00144386, CAY00010140, false. false
6, QRV: Car Type{Grande,Venti} AND Wheel Drive{Front Wheel Drive }, PT00002815, CAY00010332, true. true
7, QRV: Car Type{Grande}, PT00090561, PT00076683, true. true
6, QRV: Car Type{Venti}, PT00104523, CAY00010346, false. false
6, QRV: Car Type{Venti} AND Handed Drive{LHD }, PT00019828, CAY00011108, false. false
7, QRV: Car Type{Grande}, PT00021045, PT00016100, false. false
7, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00264958, PT00095863, true. true
7, QRV: Car Type{Tall,Venti}, PT00105448, PT00019810, true. true
6, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00017616, CAY00005590, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00020756, PT00021474, true. true
6, QRV: Car Type{Grande}, PT00012680, CAY00001478, false. true
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, SC00051693, PT01313466, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00100370, PT00015013, true. true
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00100135, PT00098155, true. true
7, QRV: Car Type{Venti}, PT00299313, PT00299308, true. true
9, QRV: Car Type{Grande} AND Motors{Accord Dual-motor FWD }, PT00012685, PT00017184, false. false
6, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00020605, CAY00002783, false. true
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00151210, PT00140591, true. true
8, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00148320, PT00141547, false. false
6, QRV: Car Type{Tall,Venti}, PT00012063, CAY00002287, false. false
6, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00018379, CAY00003958, false. true
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01562868, GP00003141, false. false
6, QRV: Car Type{Venti} AND Handed Drive{LHD }, PT00022529, CAY00006913, false. false
5, QRV: Car Type{Grande} AND Handed Drive{RHD }, CAY00007767, GP00004299, false. true
6, QRV: Car Type{Tall}, PT00018130, CAY00002508, false. false
7, QRV: Car Type{Venti} AND Tires{Summer}, PT00086956, PT00086960, true. true
5, QRV: Car Type{Tall,Venti}, CAY00002049, GP00005483, false. false
6, QRV: Car Type{Tall,Venti} AND Handed Drive{LHD }, PT00089716, CAY00010170, false. false
5, QRV: Car Type{Tall} AND Handed Drive{LHD }, CAY00010481, GP00011664, false. true
6, QRV: Car Type{Venti}, PT00018062, CAY00005709, false. false
6,  , PT00083780, CAY00006481, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00093970, PT00094368, true. true
9, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00016041, PT00017113, true. true
5,  , CAY00003079, GP00002204, false. true
7, QRV: Handed Drive{LHD } AND Car Type{Venti}, PT00004281, PT00001050, true. true
6, QRV: Car Type{Venti}, PT00016020, CAY00004711, false. false
2, QRV: Handed Drive{LHD } AND Car Type{Venti,Tall}, SY00002460, EV00004608, false. true
7, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00161852, PT00020814, true. true
6, QRV: Car Type{Tall,Venti}, PT00014082, CAY00009325, false. false
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, SC00016850, CAY00005938, false. false
8, QRV: Handed Drive{LHD } AND Car Type{Tall,Venti}, PT00024699, PT00019102, true. true
5, QRV: Car Type{Grande}, CAY00008335, GP00009991, false. true
9, QRV: Handed Drive{LHD } AND Car Type{Tall,Venti}, PT00019650, PT00016808, false. false
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00246098, PT00186154, false. false
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00017386, PT00018106, true. true
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01351714, GP00018088, false. false
7, QRV: Car Type{Venti,Tall}, SC00000611, PT00020696, true. true
5, QRV: Car Type{Grande} AND Electric Lightning Rod{EZPLS}, CAY00002926, GP00012085, false. false
6, QRV: Car Type{Venti}, PT00079216, CAY00002650, false. false
11, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, SC00014781, PT00161615, true. true
6, QRV: USA{No} AND Car Type{Grande}, PT00026025, CAY00007238, false. true
5, QRV: Car Type{Grande}, CAY00003483, GP00005705, false. false
8, QRV: Car Type{Tall,Venti}, PT00023284, PT00026615, false. false
9, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT01401113, PT01401106, false. true
7, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00036227, PT00018854, true. true
6, QRV: Handed Drive{LHD } AND Car Type{Grande}, PT00020242, CAY00007408, true. true
6, QRV: Car Type{Grande} AND Handed Drive{RHD }, SC00013398, CAY00002375, false. false
7, QRV: Car Type{Grande} AND Handed Drive{RHD }, PT00146789, PT00139629, true. true
7, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00160370, GP00009218, true. true
7, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00104546, PT00018106, true. true
7, QRV: Car Type{Tall}, PT00027663, PT00065441, false. false
5, QRV: Car Type{Venti,Grande,Tall}, CAY00007594, GP00004771, false. true
6, QRV: Car Type{Venti}, PT00019994, CAY00005708, false. false
6,  , SC00009690, CAY00009526, false. false
6, QRV: Car Type{Grande}, SC00013881, CAY00011895, false. false
7, QRV: Car Type{Tall,Venti}, PT00324166, PT00096528, true. true
6, QRV: Handed Drive{RHD } AND Car Type{Grande}, PT00019637, CAY00003297, false. true
6,  , PT00014465, CAY00008267, false. false
6, QRV: Car Type{Grande} AND Handed Drive{LHD }, PT00142287, CAY00003474, false. false
6, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, GP00003311, SB00010277, false. true
5,  , CAY00007042, GP00010076, false. false
7, QRV: Car Type{Venti,Tall}, PT00098306, PT00065486, true. true
8, QRV: Battery{LMAO 5 Module,LMAO 190 Module}, PT00094535, PT01759805, true. true
